ocurría junio redoblan preparativos defender morro símbolo patria y libertad,Bolognesi órdenes cesar
Bolognesi órdenes cesar,colocan baterías lugares estratégicos mina morro volar necesario distribuyen soldados pertrechos y alimentos
colocan baterías lugares estratégicos mina morro volar necesario distribuyen soldados pertrechos y alimentos,vigilia muestra eterna interminable mañana luz
vigilia muestra eterna interminable mañana luz,batalla Morro Arica junio tempranas empiezan a retumbar cañones chilenos
batalla Morro Arica junio tempranas empiezan a retumbar cañones chilenos,peruanos responden furor adversarios demasiados
peruanos responden furor adversarios demasiados,regimientos infantería y caballería chilenos anuncian marcha densas polvaredas
regimientos infantería y caballería chilenos anuncian marcha densas polvaredas,Bolognesi titán arenga estimula amenaza
Bolognesi titán arenga estimula amenaza,partes multiplicara
partes multiplicara,tropas enemigas entran mientes y siguen avanzando
tropas enemigas entran mientes y siguen avanzando,peruanos empiezan a replegarse y funciona sistema explosión morro
peruanos empiezan a replegarse y funciona sistema explosión morro,A minutos lucha cuerpo a cuerpo
A minutos lucha cuerpo a cuerpo,peruano enfrentar a diez chilenos
peruano enfrentar a diez chilenos,Bolognesi bate heroicamente
Bolognesi bate heroicamente,Sable mano defiende Perú honra y camaradas armas
Sable mano defiende Perú honra y camaradas armas,peruanos pie chilenos rodean grandioso soldado acribillan a balazos hieren bayonetas y matan Titán Morro
peruanos pie chilenos rodean grandioso soldado acribillan a balazos hieren bayonetas y matan Titán Morro,Alfonso Ugarte ve escena coge bandera bicolor espolea caballo y rendirla enemigo tira barranco a profundidas morro
Alfonso Ugarte ve escena coge bandera bicolor espolea caballo y rendirla enemigo tira barranco a profundidas morro,Arica cae manos chilenos hará resto Perú lección Bolognesi encumbrará gloria y inmortalidad
Arica cae manos chilenos hará resto Perú lección Bolognesi encumbrará gloria y inmortalidad,Asalto sangriento y mil muertos epopeya José Santillán Arruz bajas peruanas mil muertos
Asalto sangriento y mil muertos epopeya José Santillán Arruz bajas peruanas mil muertos,integrantes batallones Granaderos Tacna y Cazadores Piérola comprendidos jefes oficiales y tropa murieron totalidad Chile muertos y batalla heroica y ganada falta refuerzos hombres coronel Leiva comandante Ejército Sur Perú
integrantes batallones Granaderos Tacna y Cazadores Piérola comprendidos jefes oficiales y tropa murieron totalidad Chile muertos y batalla heroica y ganada falta refuerzos hombres coronel Leiva comandante Ejército Sur Perú,famosa frase Bolognesi telegramas a oficial escribe Apúrate Leiva puedes llegar
famosa frase Bolognesi telegramas a oficial escribe Apúrate Leiva puedes llegar,Instituto Estudios Históricos Pacífico conserva página diario perteneciente a joven soldado
Instituto Estudios Históricos Pacífico conserva página diario perteneciente a joven soldado,conscripto refiere arma inservible esperaba muerte compañero coger rifle y seguir peleando
conscripto refiere arma inservible esperaba muerte compañero coger rifle y seguir peleando,soldados situación confesaba
soldados situación confesaba,razón Arica armamento rifles Chassepot tenían percutor tipo aguja
razón Arica armamento rifles Chassepot tenían percutor tipo aguja,cabo par sistema desgastaba y arma quedaba inservible
cabo par sistema desgastaba y arma quedaba inservible,Biografías Francisco Bolognesi peruano pagó deuda
Biografías Francisco Bolognesi peruano pagó deuda,a años heroica muerte Bolognesi legendario Morro Arica hija doña Margarita Bolognesi Cáceres carta dirigida a poderes públicos recordó deuda pendiente padre
a años heroica muerte Bolognesi legendario Morro Arica hija doña Margarita Bolognesi Cáceres carta dirigida a poderes públicos recordó deuda pendiente padre,ministerio Hacienda liquidación correspondiente y reconoció a heredera héroe Arica debía pagársele suma soles
ministerio Hacienda liquidación correspondiente y reconoció a heredera héroe Arica debía pagársele suma soles,empezó a pagar a cuentagotas y terminó recién año
empezó a pagar a cuentagotas y terminó recién año,monumento a Bolognesi y jura a bandera noviembre inauguró monumento a Francisco Bolognesi óvalo inicial Paseo Colón y conocido Plaza Bolognesi
monumento a Bolognesi y jura a bandera noviembre inauguró monumento a Francisco Bolognesi óvalo inicial Paseo Colón y conocido Plaza Bolognesi,monumento mostraba héroe actitud derrota defendiéndose pistola mano y reclinado suelo cambiado década siglo XX héroe muestra pie y bandera peruana mano derecha
monumento mostraba héroe actitud derrota defendiéndose pistola mano y reclinado suelo cambiado década siglo XX héroe muestra pie y bandera peruana mano derecha,junio años realiza Plaza Bolognesila jura a bandera miembros ejército peruano cuerpo militar Bolognesi paradigma número
junio años realiza Plaza Bolognesila jura a bandera miembros ejército peruano cuerpo militar Bolognesi paradigma número,Batalla Arica cuadro pintor Juan Lepiani Museo Combatientes Morro caído y quema cartucho
Batalla Arica cuadro pintor Juan Lepiani Museo Combatientes Morro caído y quema cartucho,defendido infantes ejército peruano uniforme blanco y marinos Independencia uniforme azul
defendido infantes ejército peruano uniforme blanco y marinos Independencia uniforme azul,chilenos mayoría uniforme azul y rojo
Francisco Orellana Francisco Orellana Biografías Francisco Orellana invitado Pizarro oportuno Perú Orellana fundador Guayaquil privilegio adelantos Redoblan búsqueda canela y oro quedaba tanta riqueza,Sale Cusco expedición a Dorado especias oro polvo aventura digna conquistadores allá allà
Sale Cusco expedición a Dorado especias oro polvo aventura digna conquistadores allá allà,medida toma Gonzalo Pizarro
medida toma Gonzalo Pizarro,memorable hazaña Amazonas gloria ocaso surcar río extenso mundo pretendió imitar hazaña Francisco Pizarro fundando gobernación maraña salvado amazonas expulsó seno
memorable hazaña Amazonas gloria ocaso surcar río extenso mundo pretendió imitar hazaña Francisco Pizarro fundando gobernación maraña salvado amazonas expulsó seno,Orellana designado comandar expedición Orellana sale río abajo y Pizarro dispone a esperar río Coco determina destinos Pizarro y Orellana río Napo salen a testimonio Carvajal bargantín encuentran mujeres guerreras Salieron Océano Atlántico Recorrieron mil kilómetros aventura difunde reguero pólvora Orellana Gobernador Andalucía viaje Orellana Biografías Francisco Orellana Orellana fundador Guayaquil Orellana comisionado Francisco Pizarro dirija norte plan colonización
Orellana designado comandar expedición Orellana sale río abajo y Pizarro dispone a esperar río Coco determina destinos Pizarro y Orellana río Napo salen a testimonio Carvajal bargantín encuentran mujeres guerreras Salieron Océano Atlántico Recorrieron mil kilómetros aventura difunde reguero pólvora Orellana Gobernador Andalucía viaje Orellana Biografías Francisco Orellana Orellana fundador Guayaquil Orellana comisionado Francisco Pizarro dirija norte plan colonización,Orellana cumplió a cabalidad misión y refundó puerto Guayaquil deltas río Guayas año importantes territorio ecuatoriano
Orellana cumplió a cabalidad misión y refundó puerto Guayaquil deltas río Guayas año importantes territorio ecuatoriano,privilegio adelantados quedar consolidada conquista Tahuantinsuyu intereses y apetitos saciados adelantados aventurado viajes iniciales premiados ingentes joyas oro plata y metales preciosos hallaron encomiendas esFrancisco Orellana invitado Pizarro Francisco Orellana nació Trujillo España pariente Francisco Pizarro trujillano viaja a Madre Patria firmar capitulación Corona y convertirse Gobernador y Adelantado tierras a conquistar pasa a tierra mayores e invita a hidalgos a acompañarlo aventura conquistar Perú nombre conocía Imperio Tahuantinsuyu país oro y meta ambicionada conquistadores
privilegio adelantados quedar consolidada conquista Tahuantinsuyu intereses y apetitos saciados adelantados aventurado viajes iniciales premiados ingentes joyas oro plata y metales preciosos hallaron encomiendas esFrancisco Orellana invitado Pizarro Francisco Orellana nació Trujillo España pariente Francisco Pizarro trujillano viaja a Madre Patria firmar capitulación Corona y convertirse Gobernador y Adelantado tierras a conquistar pasa a tierra mayores e invita a hidalgos a acompañarlo aventura conquistar Perú nombre conocía Imperio Tahuantinsuyu país oro y meta ambicionada conquistadores,Don Francisco Pizarro convence a tocayo Orellana a hermanos Gonzalo Pizarro Hernando Pizarro y Martín Alcántara hermano madre
Don Francisco Pizarro convence a tocayo Orellana a hermanos Gonzalo Pizarro Hernando Pizarro y Martín Alcántara hermano madre,comitiva respetable trujillanos sale Extremadura búsqueda aventura y riqueza
comitiva respetable trujillanos sale Extremadura búsqueda aventura y riqueza,llega Perú recién
llega Perú recién,Perú oportuno presencia Orellana mando refuerzos detecta Lima y saludada Gobernador Castilla alegría asediado partidarios Manco Inca o Manco II inca alzado armas colonizadores
Perú oportuno presencia Orellana mando refuerzos detecta Lima y saludada Gobernador Castilla alegría asediado partidarios Manco Inca o Manco II inca alzado armas colonizadores,ayuda Orellana Pizarro conjurar peligro
ayuda Orellana Pizarro conjurar peligro,Cusco dando serio enfrentamiento huestes Hernando Pizarro y Diego Almagro guerra civil entabló socios conquista y originó mala suerte Almagro expedición a Chile
Cusco dando serio enfrentamiento huestes Hernando Pizarro y Diego Almagro guerra civil entabló socios conquista y originó mala suerte Almagro expedición a Chile,agudiza resentimiento Almagro iniciado Capitulación Toledo y creces favorecía a Francisco Pizarro
agudiza resentimiento Almagro iniciado Capitulación Toledo y creces favorecía a Francisco Pizarro,Francisco Pizarro envía ayuda hermano Hernando a Francisco Orellana mando soldados
Francisco Pizarro envía ayuda hermano Hernando a Francisco Orellana mando soldados,Dicha expedición llega oportunamente a ciudad imperial y participación decisiva contienda pizarristas y almagristas batalla Salinas abril favoreciendo a tropas Hernando Pizarro
Dicha expedición llega oportunamente a ciudad imperial y participación decisiva contienda pizarristas y almagristas batalla Salinas abril favoreciendo a tropas Hernando Pizarro,Almagro tomado prisionero y ejecutado Cusco
Almagro tomado prisionero y ejecutado Cusco,Dibujo alegórico fundación Guayaquil ve a Orellana dirigiendo importante acto conquistadores
Dibujo alegórico fundación Guayaquil ve a Orellana dirigiendo importante acto conquistadores,Francisco Orellana Biografías Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo
Francisco Orellana Biografías Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo,Probable año muerte Juanita sucedió años edad
Probable año muerte Juanita sucedió años edad,sacrificada homenaje a apus Cordillera Volcánica volcán Ampato
sacrificada homenaje a apus Cordillera Volcánica volcán Ampato,septiembre descubre momia Juanita
septiembre descubre momia Juanita,mayo y junio año momia Juanita exhibida Washington sede National Geographic Society
mayo y junio año momia Juanita exhibida Washington sede National Geographic Society,junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú
junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú,personaje y Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo
personaje y Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo,Probable año muerte Juanita sucedió años edad
Probable año muerte Juanita sucedió años edad,sacrificada homenaje a apus Cordillera Volcánica volcán Ampato
sacrificada homenaje a apus Cordillera Volcánica volcán Ampato,septiembre descubre momia Juanita
septiembre descubre momia Juanita,mayo y junio año momia Juanita exhibida Washington sede National Geographic Society
mayo y junio año momia Juanita exhibida Washington sede National Geographic Society,junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú
junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú,personaje y Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo
personaje y Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo,Probable año muerte Juanita sucedió años edad
Probable año muerte Juanita sucedió años edad,sacrificada homenaje a apus Cordillera Volcánica volcán Ampato
sacrificada homenaje a apus Cordillera Volcánica volcán Ampato,septiembre descubre momia Juanita
septiembre descubre momia Juanita,mayo y junio año momia Juanita exhibida Washington sede National Geographic Society
mayo y junio año momia Juanita exhibida Washington sede National Geographic Society,junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú
junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú,personaje y tiempoEl personaje y Objetos oro collar mochica Museo Bruning motivaron ambición conquistadores a buscar Dorado
personaje y tiempoEl personaje y Objetos oro collar mochica Museo Bruning motivaron ambición conquistadores a buscar Dorado,Gonzalo Pizarro y Orellana lanzaron a dicha aventura
Gonzalo Pizarro y Orellana lanzaron a dicha aventura,taban constituidas centenares indios tributantes numeroso ganado e inmensas cantidades tierras fértiles
taban constituidas centenares indios tributantes numeroso ganado e inmensas cantidades tierras fértiles,arribado posteriormente a espera ansiada oportunidad y alistan expediciones búsqueda áreas colonización
arribado posteriormente a espera ansiada oportunidad y alistan expediciones búsqueda áreas colonización,Redoblan búsqueda canela y oro faltaron pretextos emprender aventuras
Redoblan búsqueda canela y oro faltaron pretextos emprender aventuras,olvidemos descubrimiento América produjo buscar ruta zonas especias quedaban Asia
olvidemos descubrimiento América produjo buscar ruta zonas especias quedaban Asia,América servido reemplazar abastecimiento existencia canela cantidades información retumbaba oídos conquistadores insistencia
América servido reemplazar abastecimiento existencia canela cantidades información retumbaba oídos conquistadores insistencia,ocurría existencia oro
ocurría existencia oro,repartirse rico botín oro Tahuantinsuyu chapetones informados mayores cantidades metal lugares a invasores comenzaron a llamar Dorado
repartirse rico botín oro Tahuantinsuyu chapetones informados mayores cantidades metal lugares a invasores comenzaron a llamar Dorado,Tierra Canela y Dorado vino organización futuras expediciones colonizadoras
Tierra Canela y Dorado vino organización futuras expediciones colonizadoras,Nace Trujillo Extremadura España
Nace Trujillo Extremadura España,Invitado Francisco Pizarro llega Perú y ayuda viejo conquistador
Invitado Francisco Pizarro llega Perú y ayuda viejo conquistador,Refunda puerto Guayaquil cuya fundación Sebastián Benalcázar año
Refunda puerto Guayaquil cuya fundación Sebastián Benalcázar año,abril Interviene batalla Salinas bando victorioso Hernando Pizarro
abril Interviene batalla Salinas bando victorioso Hernando Pizarro,expedición ordenada Lima Francisco Pizarro dirige Cusco a Quito
expedición ordenada Lima Francisco Pizarro dirige Cusco a Quito,Posteriormente Gonzalo Pizarro a cargo expedición inicia travesía rumbo búsqueda País Canela o Dorado
Posteriormente Gonzalo Pizarro a cargo expedición inicia travesía rumbo búsqueda País Canela o Dorado,Orellana participa lugarteniente Gonzalo Pizarro
Orellana participa lugarteniente Gonzalo Pizarro,Francisco Orellana españoles visto rarezas indios usaban y procedentes selva plumas corona Wari
Francisco Orellana españoles visto rarezas indios usaban y procedentes selva plumas corona Wari,imaginaban podían encontrar especias País Canela
imaginaban podían encontrar especias País Canela,quedaba tanta riqueza
quedaba tanta riqueza,informaciones señalaban oriente llena selvas evidentemente misteriosas y años adquieren inusitado interés y atractivo
informaciones señalaban oriente llena selvas evidentemente misteriosas y años adquieren inusitado interés y atractivo,asentado españoles sierra y costa Pacífico prepararon a dominios lejanos pertenecido a Incas y hablaba ricos
asentado españoles sierra y costa Pacífico prepararon a dominios lejanos pertenecido a Incas y hablaba ricos,determinó conquista valle Quito efectuado Sebastían Benalcázar y huestes incorporado a Gobernación Castilla Pizarro
determinó conquista valle Quito efectuado Sebastían Benalcázar y huestes incorporado a Gobernación Castilla Pizarro,Benalcázar siguió viaje búsqueda Dorado reino parecía deshacerse pasos perseguían
Benalcázar siguió viaje búsqueda Dorado reino parecía deshacerse pasos perseguían,Colombia y afincó Popayán gobernador
Colombia y afincó Popayán gobernador,Sale Cusco expedición a Dorado Francisco Pizarro escuchado rumores ordena a hermano Gonzalo hallaba Cusco a organizar expedición y dirigirse a Quito y Dorado y País Canela
Sale Cusco expedición a Dorado Francisco Pizarro escuchado rumores ordena a hermano Gonzalo hallaba Cusco a organizar expedición y dirigirse a Quito y Dorado y País Canela,demuestra dicha expedición originó territorio peruano
demuestra dicha expedición originó territorio peruano,efecto Gonzalo Pizarro llega a Quito y asume Gobernación dicha ciudad
efecto Gonzalo Pizarro llega a Quito y asume Gobernación dicha ciudad,A fines sale País Canela y Dorado frente numerosa expedición
A fines sale País Canela y Dorado frente numerosa expedición,Iban españoles caballos indios servicio cantidad animales alimentación y colonización
Iban españoles caballos indios servicio cantidad animales alimentación y colonización,especias oro polvo Dicha expedición justificaba época Uslar Pietri búsqueda canela pimienta y especias motores descubrimiento América
especias oro polvo Dicha expedición justificaba época Uslar Pietri búsqueda canela pimienta y especias motores descubrimiento América,fácilmente procurarnos damos inmenso precio tenían Edad Media y comienzo Renacimiento y hacían viajes increíbles obtenerlas y Europa valían metales preciosos lograba cargamento canela o pimienta o clavos olor podía hacerse rico posibilidad vertiente oriental Andes hubiera país canela noticia importancia extraordinaria mina oro
fácilmente procurarnos damos inmenso precio tenían Edad Media y comienzo Renacimiento y hacían viajes increíbles obtenerlas y Europa valían metales preciosos lograba cargamento canela o pimienta o clavos olor podía hacerse rico posibilidad vertiente oriental Andes hubiera país canela noticia importancia extraordinaria mina oro,aventura digna conquistadores Viajando Quito oriente expedición Pizarro pasar agrestes cordilleras soportar climas altitud estoicismo actitud ingresar a tierras cálidas y lluviosas selva abrirse trocha enmarañada vegetación transitar pantanales cruzar peligrosos ríos enfrentarse a grupos humanos hostiles y tratar adaptarse y sobrevivir condiciones totalmente
aventura digna conquistadores Viajando Quito oriente expedición Pizarro pasar agrestes cordilleras soportar climas altitud estoicismo actitud ingresar a tierras cálidas y lluviosas selva abrirse trocha enmarañada vegetación transitar pantanales cruzar peligrosos ríos enfrentarse a grupos humanos hostiles y tratar adaptarse y sobrevivir condiciones totalmente,allá allá
allá allá,y meses pasan cesar
y meses pasan cesar,exasperan ánimos
exasperan ánimos,caen víctimas enfermedades
caen víctimas enfermedades,ganado muere
ganado muere,ropa convierte hilachas
ropa convierte hilachas,asombroso espíritu conquistador mantiene pie a y marcha lenta y penosa continúa ruta siguen escuchando indios frase estimulante allá allá
asombroso espíritu conquistador mantiene pie a y marcha lenta y penosa continúa ruta siguen escuchando indios frase estimulante allá allá,Biografías Francisco Orellana Biografías medida toma Gonzalo Pizarro
Biografías Francisco Orellana Biografías medida toma Gonzalo Pizarro,indios comienzan a desertar rendidos cansancio y miedo estragos hambre empiezan a cobrar víctimas desaliento tomando cuerpo Gonzalo Pizarro ordena levantar campamento
indios comienzan a desertar rendidos cansancio y miedo estragos hambre empiezan a cobrar víctimas desaliento tomando cuerpo Gonzalo Pizarro ordena levantar campamento,viajar futuro rumbo manda construir bergantín haga viaje inspección y retorne caso situación amerite
viajar futuro rumbo manda construir bergantín haga viaje inspección y retorne caso situación amerite,memorable hazaña construcción bergantín hazaña
memorable hazaña construcción bergantín hazaña,plena selva lluviosa madera seca herramientas apropiadas carpinteros constructores naves condiciones apropiadas surcar ríos caudalosos y sectores torrentosos
plena selva lluviosa madera seca herramientas apropiadas carpinteros constructores naves condiciones apropiadas surcar ríos caudalosos y sectores torrentosos,bergantín terminó y Pizarro elegir hombre comandaría
bergantín terminó y Pizarro elegir hombre comandaría,Orellana designado comandar expedición Gonzalo Pizarro encargó mando a Francisco Orellana
Orellana designado comandar expedición Gonzalo Pizarro encargó mando a Francisco Orellana,convertido lugarteniente ingreso a expedición Quito y aceptó satisfacción reto daba
convertido lugarteniente ingreso a expedición Quito y aceptó satisfacción reto daba,Desigual pelea españoles y nativos tipo armas caso superior y eficaz
Desigual pelea españoles y nativos tipo armas caso superior y eficaz,Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo
Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo,Probable año muerte Juanita sucedió años edad
Probable año muerte Juanita sucedió años edad,sacrificada homenaje a apus Cordillera Volcánica volcán Ampato
sacrificada homenaje a apus Cordillera Volcánica volcán Ampato,septiembre descubre momia Juanita
septiembre descubre momia Juanita,mayo y junio año momia Juanita exhibida Washington sede National Geographic Society
mayo y junio año momia Juanita exhibida Washington sede National Geographic Society,junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú
junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú,personaje y Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo
personaje y Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo,Probable año muerte Juanita sucedió años edad
Probable año muerte Juanita sucedió años edad,sacrificada homenaje a apus Cordillera Volcánica volcán Ampato
sacrificada homenaje a apus Cordillera Volcánica volcán Ampato,septiembre descubre momia Juanita
septiembre descubre momia Juanita,mayo y junio año momia Juanita exhibida Washington sede National Geographic Society
mayo y junio año momia Juanita exhibida Washington sede National Geographic Society,junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú
junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú,personaje y Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo
personaje y Probable año nacimiento Juanita conocida Dama Ampato o Dama Hielo,Probable año muerte Juanita sucedió años edad
Probable año muerte Juanita sucedió años edad,sacrificada homenaje a apus Cordillera Volcánica volcán Ampato
sacrificada homenaje a apus Cordillera Volcánica volcán Ampato,septiembre descubre momia Juanita
septiembre descubre momia Juanita,mayo y junio año momia Juanita exhibida Washington sede National Geographic Society
mayo y junio año momia Juanita exhibida Washington sede National Geographic Society,junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú
junio páginas revista mensual National Geographic dedicadas a Juanita cuyos restos hallan Museo Santuario Altura Sur Andino Arequipa Perú,personaje y tiempoEl personaje y bergantín plena selva Gonzalo Pizarro envía a Orellana españoles y indios a explorar abajo río Coco
personaje y tiempoEl personaje y bergantín plena selva Gonzalo Pizarro envía a Orellana españoles y indios a explorar abajo río Coco,expedición regresar y Gonzalo Pizarro retorna a Quito
expedición regresar y Gonzalo Pizarro retorna a Quito,Orellana interna río abajo y llega río Napo
Orellana interna río abajo y llega río Napo,febrero expedición Orellana deja río Napo y llega a río mar descubriendo Amazonas
febrero expedición Orellana deja río Napo y llega a río mar descubriendo Amazonas,agosto expedición Orellana sale océano Atlántico
agosto expedición Orellana sale océano Atlántico,febrero Orellana nombrado reyes España Gobernador Andalucía
febrero Orellana nombrado reyes España Gobernador Andalucía,mayo Orellana embarca rumbo a América Sur gobernación puerto español San Lúcar Barrameda
mayo Orellana embarca rumbo a América Sur gobernación puerto español San Lúcar Barrameda,expedición llega a boca río Amazonas Orellana muere víctima enfermedad tropical
expedición llega a boca río Amazonas Orellana muere víctima enfermedad tropical,Biografías Francisco Orellana Orellana aventurero nato
Biografías Francisco Orellana Orellana aventurero nato,buscaba riqueza fama
buscaba riqueza fama,hombre rico y vivía Quito
hombre rico y vivía Quito,conquista enfrascado y mil batallas perdido ojo
conquista enfrascado y mil batallas perdido ojo,viaje País Canela y a Dorado búsqueda destino histórico
viaje País Canela y a Dorado búsqueda destino histórico,Orellana sale río abajo y Pizarro dispone a esperar Acompañaron a Orellana españoles y indios
Orellana sale río abajo y Pizarro dispone a esperar Acompañaron a Orellana españoles y indios,misión inspección o y recoger alimentos retornar aguas
misión inspección o y recoger alimentos retornar aguas,Iba fraile Carvajal convertirá cronista expedición
Iba fraile Carvajal convertirá cronista expedición,Gonzalo Pizarro y conquistadores pusieron campamento esperar noticias Orellana y hombres
Gonzalo Pizarro y conquistadores pusieron campamento esperar noticias Orellana y hombres,ocurría febrero
ocurría febrero,río Coco determina destinos Pizarro y Orellana Fatalmente Orellana retornar campamento Pizarro pudieron maniobrar bergantín río impidieron correntadas
río Coco determina destinos Pizarro y Orellana Fatalmente Orellana retornar campamento Pizarro pudieron maniobrar bergantín río impidieron correntadas,Pizarro cansó esperar y salvarse y salvar a soldadesca
Pizarro cansó esperar y salvarse y salvar a soldadesca,voluntad Orellana llevado aguas río Coco oriente Pizarro enrumba sentido contrario
voluntad Orellana llevado aguas río Coco oriente Pizarro enrumba sentido contrario,destino previsto personajes reencuentren jamás
destino previsto personajes reencuentren jamás,río Napo salen a Francisco Orellana sale río Coco y llega Napo tributario
río Napo salen a Francisco Orellana sale río Coco y llega Napo tributario,dirección sureste ingresa a inmenso río parecía mar llega febrero meses duró travesía río maravilloso
dirección sureste ingresa a inmenso río parecía mar llega febrero meses duró travesía río maravilloso,viaje fascinante
viaje fascinante,olvidar españoles visto río Guadalquivir enano Amazonas
olvidar españoles visto río Guadalquivir enano Amazonas,visto selvas istmo Panamá y desembocaduras ríos costa peruana ecuatoriana y colombiana
visto selvas istmo Panamá y desembocaduras ríos costa peruana ecuatoriana y colombiana,navegaban río grande mundo y selvas exuberantes planeta
navegaban río grande mundo y selvas exuberantes planeta,testimonio Carvajal impresiones acumulaban descrita fray Francisco Carvajal convertido secretario Orellana
testimonio Carvajal impresiones acumulaban descrita fray Francisco Carvajal convertido secretario Orellana,encontraban frecuentemente hombres época tribal cuyas costumbres y lenguas totalmente desconocidas
encontraban frecuentemente hombres época tribal cuyas costumbres y lenguas totalmente desconocidas,multitud y variedad animales y vegetales colmaban exigente curiosidad y adentraban selva hacía atrayente lujuriosa y misteriosa
multitud y variedad animales y vegetales colmaban exigente curiosidad y adentraban selva hacía atrayente lujuriosa y misteriosa,expedicionarios Orellana realizaban incursiones a tierra firme alimentos
expedicionarios Orellana realizaban incursiones a tierra firme alimentos,encontraron tribu a pusieron nombre Omagua u Omaga
encontraron tribu a pusieron nombre Omagua u Omaga,comunicación informaron oriente efecto pueblos formidables ciudades y pobladores
comunicación informaron oriente efecto pueblos formidables ciudades y pobladores,mensaje estimula a Orellana y huestes haría expediciones posteriores leyenda Dorado subsistió
mensaje estimula a Orellana y huestes haría expediciones posteriores leyenda Dorado subsistió,Aguas tranquilas río Coco surcó frágil nave Orellana
Aguas tranquilas río Coco surcó frágil nave Orellana,Francisco Orellana Biografías bergantín Pasaban cura celebraba misas seguían navegando viaje interminable cubrió admirable distancia leguas
Francisco Orellana Biografías bergantín Pasaban cura celebraba misas seguían navegando viaje interminable cubrió admirable distancia leguas,lugares plena selva y dificultades tiempos Gonzalo Pizarro tuvieron fabricar bergantín proseguir expedición
lugares plena selva y dificultades tiempos Gonzalo Pizarro tuvieron fabricar bergantín proseguir expedición,encuentran mujeres guerreras trayecto hallaron tribus hostiles daban guerra
encuentran mujeres guerreras trayecto hallaron tribus hostiles daban guerra,ocasión encontraron sorpresa arrojaban flechas mujeres guerreras leyendas griegas
ocasión encontraron sorpresa arrojaban flechas mujeres guerreras leyendas griegas,Precisamente llamaron Amazonas
Precisamente llamaron Amazonas,Supusieron pueblo guerrero formado mujeres y belicosidad defenderse habitantes Dorado
Supusieron pueblo guerrero formado mujeres y belicosidad defenderse habitantes Dorado,reino Amazonas pensaron hallaban antesala Dorado
reino Amazonas pensaron hallaban antesala Dorado,visión poética a salir nombre río
visión poética a salir nombre río,Huánuco Punta Aguja Quito Tacamez Manta Tumbes Talara Tangarará San Miguel Cajas Huancabamba Chachapoyas Paita Zaña Cajamarca Chan Chán Trujillo Corongo Huaylas Huaraz Pativilca Huaral Cusco Jauja Huamanga Pachacámac descubierto río Amazonas y nombre conquistadores surcaban aguas encontraban fenómeno fluviológico grande Tierra
Huánuco Punta Aguja Quito Tacamez Manta Tumbes Talara Tangarará San Miguel Cajas Huancabamba Chachapoyas Paita Zaña Cajamarca Chan Chán Trujillo Corongo Huaylas Huaraz Pativilca Huaral Cusco Jauja Huamanga Pachacámac descubierto río Amazonas y nombre conquistadores surcaban aguas encontraban fenómeno fluviológico grande Tierra,Amazonas efecto extensión kilómetros mundo contado naciente nevado Perú desembocadura océano Atlántico Brasil
Amazonas efecto extensión kilómetros mundo contado naciente nevado Perú desembocadura océano Atlántico Brasil,cuenca cubre área millones kilómetros cuadrados abarcando actuales países Perú Brasil Colombia Bolivia Ecuador Venezuela y Guayanas red fluvial grande mundo
cuenca cubre área millones kilómetros cuadrados abarcando actuales países Perú Brasil Colombia Bolivia Ecuador Venezuela y Guayanas red fluvial grande mundo,descubierto río grande mundo Francisco Orellana Salieron océano Atlántico expedición Orellana mil penurias Océano Atlántico agosto
descubierto río grande mundo Francisco Orellana Salieron océano Atlántico expedición Orellana mil penurias Océano Atlántico agosto,Jamás imaginaron españoles e indios salido Pinzón y navegantes trataron entrar continente
